Date,BIO,Rates
2022-05-16 00:00:00-04:00,499.0899963378906,-0.006014596605875888
2022-05-17 00:00:00-04:00,514.3599853515625,0.03059566235692257
2022-05-18 00:00:00-04:00,503.489990234375,-0.02113304966706908
2022-05-19 00:00:00-04:00,523.3200073242188,0.039385126764114764
2022-05-20 00:00:00-04:00,522.2000122070312,-0.0021401725550569406
2022-05-23 00:00:00-04:00,520.75,-0.002776737213970759
2022-05-24 00:00:00-04:00,518.72998046875,-0.0038790581493038934
2022-05-25 00:00:00-04:00,508.57000732421875,-0.019586246268916585
2022-05-26 00:00:00-04:00,522.4600219726562,0.027311902881410832
2022-05-27 00:00:00-04:00,547.25,0.047448564454260156
2022-05-31 00:00:00-04:00,537.7899780273438,-0.017286472311843326
2022-06-01 00:00:00-04:00,527.7899780273438,-0.01859461947706942
2022-06-02 00:00:00-04:00,552.530029296875,0.04687480304570979
2022-06-03 00:00:00-04:00,535.5800170898438,-0.03067708777494149
2022-06-06 00:00:00-04:00,534.97998046875,-0.0011203491578235525
2022-06-07 00:00:00-04:00,540.3699951171875,0.010075170745108553
2022-06-08 00:00:00-04:00,534.7100219726562,-0.010474255039463864
2022-06-09 00:00:00-04:00,520.8099975585938,-0.025995443965651566
2022-06-10 00:00:00-04:00,506.32000732421875,-0.027822027807261507
2022-06-13 00:00:00-04:00,481.5299987792969,-0.04896114746863589
2022-06-14 00:00:00-04:00,469.9599914550781,-0.024027594030588517
2022-06-15 00:00:00-04:00,480.44000244140625,0.022299793975823823
2022-06-16 00:00:00-04:00,470.3800048828125,-0.020939133934461784
2022-06-17 00:00:00-04:00,463.6700134277344,-0.014265043975986602
2022-06-21 00:00:00-04:00,475.0899963378906,0.02462954812568685
2022-06-22 00:00:00-04:00,479.9800109863281,0.010292817542215005
2022-06-23 00:00:00-04:00,505.5799865722656,0.05333550356259886
2022-06-24 00:00:00-04:00,507.8399963378906,0.004470132967381524
2022-06-27 00:00:00-04:00,507.69000244140625,-0.0002953566035877042
2022-06-28 00:00:00-04:00,495.1600036621094,-0.024680412690897935
2022-06-29 00:00:00-04:00,496.07000732421875,0.0018377971875336296
2022-06-30 00:00:00-04:00,495.0,-0.00215696838837387
2022-07-01 00:00:00-04:00,502.3399963378906,0.014828275430082138
2022-07-05 00:00:00-04:00,506.0,0.007285909321955497
2022-07-06 00:00:00-04:00,509.6700134277344,0.007252990963901862
2022-07-07 00:00:00-04:00,512.5399780273438,0.005631025024030123
2022-07-08 00:00:00-04:00,517.1199951171875,0.008935921657216461
2022-07-11 00:00:00-04:00,521.8699951171875,0.009185488948118437
2022-07-12 00:00:00-04:00,500.2900085449219,-0.04135126904051989
2022-07-13 00:00:00-04:00,499.1700134277344,-0.0022386917548982144
2022-07-14 00:00:00-04:00,487.95001220703125,-0.022477314179305097
2022-07-15 00:00:00-04:00,494.0400085449219,0.012480779148554833
2022-07-18 00:00:00-04:00,475.7900085449219,-0.03694032807940206
2022-07-19 00:00:00-04:00,490.0899963378906,0.030055250291407987
2022-07-20 00:00:00-04:00,496.0400085449219,0.012140652230185678
2022-07-21 00:00:00-04:00,534.4099731445312,0.07735256015369285
2022-07-22 00:00:00-04:00,524.6199951171875,-0.018319227782629843
2022-07-25 00:00:00-04:00,528.1799926757812,0.006785859463474209
2022-07-26 00:00:00-04:00,534.6799926757812,0.012306410863976103
2022-07-27 00:00:00-04:00,546.6900024414062,0.022462051937873095
2022-07-28 00:00:00-04:00,559.8599853515625,0.02409040379619487
2022-07-29 00:00:00-04:00,563.260009765625,0.006072990574469195
2022-08-01 00:00:00-04:00,553.6099853515625,-0.0171324508162366
2022-08-02 00:00:00-04:00,547.9600219726562,-0.01020567462365829
2022-08-03 00:00:00-04:00,548.5499877929688,0.0010766585091164238
2022-08-04 00:00:00-04:00,538.8400268554688,-0.017701141470382598
2022-08-05 00:00:00-04:00,539.6500244140625,0.0015032245531585442
2022-08-08 00:00:00-04:00,535.0800170898438,-0.008468464963344968
2022-08-09 00:00:00-04:00,518.8599853515625,-0.03031328253762422
2022-08-10 00:00:00-04:00,548.489990234375,0.05710597409575957
2022-08-11 00:00:00-04:00,549.1199951171875,0.0011486169192318485
2022-08-12 00:00:00-04:00,548.739990234375,-0.0006920252152380346
2022-08-15 00:00:00-04:00,546.52001953125,-0.004045578493699353
2022-08-16 00:00:00-04:00,533.969970703125,-0.02296356652934539
2022-08-17 00:00:00-04:00,524.1099853515625,-0.01846543044092719
2022-08-18 00:00:00-04:00,519.5700073242188,-0.008662262033222734
2022-08-19 00:00:00-04:00,510.20001220703125,-0.018034133966744692
2022-08-22 00:00:00-04:00,500.1000061035156,-0.019796169858610657
2022-08-23 00:00:00-04:00,494.6199951171875,-0.010957830272839142
2022-08-24 00:00:00-04:00,499.0899963378906,0.009037243267215889
2022-08-25 00:00:00-04:00,514.6300048828125,0.031136686086573162
2022-08-26 00:00:00-04:00,495.2799987792969,-0.037599840506621574
2022-08-29 00:00:00-04:00,488.30999755859375,-0.01407285018147697
2022-08-30 00:00:00-04:00,483.5,-0.009850295063878134
2022-08-31 00:00:00-04:00,485.0400085449219,0.003185126256301629
2022-09-01 00:00:00-04:00,486.25,0.002494621956460774
2022-09-02 00:00:00-04:00,478.32000732421875,-0.01630846822782772
2022-09-06 00:00:00-04:00,477.9100036621094,-0.0008571743933585285
2022-09-07 00:00:00-04:00,491.3800048828125,0.02818522549744884
2022-09-08 00:00:00-04:00,500.3299865722656,0.018213972079689222
2022-09-09 00:00:00-04:00,509.3800048828125,0.01808809896154351
2022-09-12 00:00:00-04:00,512.7899780273438,0.006694360029533941
2022-09-13 00:00:00-04:00,479.3999938964844,-0.06511434614870515
2022-09-14 00:00:00-04:00,477.4800109863281,-0.004004970660410168
2022-09-15 00:00:00-04:00,472.75,-0.00990619686163896
2022-09-16 00:00:00-04:00,448.5400085449219,-0.05121098139625202
2022-09-19 00:00:00-04:00,445.5,-0.006777563844937218
2022-09-20 00:00:00-04:00,437.3900146484375,-0.018204231990039288
2022-09-21 00:00:00-04:00,430.9700012207031,-0.01467800638497574
2022-09-22 00:00:00-04:00,418.54998779296875,-0.02881874235458437
2022-09-23 00:00:00-04:00,421.92999267578125,0.008075510647211903
2022-09-26 00:00:00-04:00,414.5199890136719,-0.017562163844093814
2022-09-27 00:00:00-04:00,412.5899963378906,-0.004655970102608431
2022-09-28 00:00:00-04:00,428.7099914550781,0.03907025196991443
2022-09-29 00:00:00-04:00,418.239990234375,-0.024422106854022796
2022-09-30 00:00:00-04:00,417.1400146484375,-0.0026300105480614455
2022-10-03 00:00:00-04:00,427.8399963378906,0.025650815826122608
2022-10-04 00:00:00-04:00,449.3900146484375,0.05036934016222161
2022-10-05 00:00:00-04:00,456.010009765625,0.014731068562719107
2022-10-06 00:00:00-04:00,452.8500061035156,-0.006929680477263056
2022-10-07 00:00:00-04:00,428.92999267578125,-0.0528210513532964
2022-10-10 00:00:00-04:00,392.95001220703125,-0.08388310699444712
2022-10-11 00:00:00-04:00,390.1300048828125,-0.007176503974080539
2022-10-12 00:00:00-04:00,384.07000732421875,-0.015533277324860095
2022-10-13 00:00:00-04:00,394.8900146484375,0.02817196635478192
2022-10-14 00:00:00-04:00,394.7099914550781,-0.00045588185743228316
2022-10-17 00:00:00-04:00,404.1300048828125,0.023865657398253193
2022-10-18 00:00:00-04:00,406.69000244140625,0.006334589185814421
2022-10-19 00:00:00-04:00,385.2300109863281,-0.052767442834225964
2022-10-20 00:00:00-04:00,375.79998779296875,-0.02447894225378522
2022-10-21 00:00:00-04:00,378.2099914550781,0.006412995583802594
2022-10-24 00:00:00-04:00,377.94000244140625,-0.0007138600771311454
2022-10-25 00:00:00-04:00,389.0,0.029263897674627337
2022-10-26 00:00:00-04:00,394.1099853515625,0.013136209129980703
2022-10-27 00:00:00-04:00,385.0199890136719,-0.023064618192259134
2022-10-28 00:00:00-04:00,354.29998779296875,-0.07978806840496866
2022-10-31 00:00:00-04:00,351.7099914550781,-0.007310179020960206
2022-11-01 00:00:00-04:00,358.3500061035156,0.01887923234983102
2022-11-02 00:00:00-04:00,356.0199890136719,-0.006502070741337351
2022-11-03 00:00:00-04:00,365.1499938964844,0.025644641212721142
2022-11-04 00:00:00-04:00,378.20001220703125,0.0357387882477862
2022-11-07 00:00:00-05:00,378.8900146484375,0.001824437914159871
2022-11-08 00:00:00-05:00,381.8299865722656,0.007759433635526225
2022-11-09 00:00:00-05:00,403.489990234375,0.056726827184407025
2022-11-10 00:00:00-05:00,427.5799865722656,0.059704074254475215
2022-11-11 00:00:00-05:00,435.67999267578125,0.018943838247552414
2022-11-14 00:00:00-05:00,422.1000061035156,-0.031169635513585314
2022-11-15 00:00:00-05:00,421.1099853515625,-0.002345464907930639
2022-11-16 00:00:00-05:00,408.05999755859375,-0.030989499767083428
2022-11-17 00:00:00-05:00,394.55999755859375,-0.03308337029056985
2022-11-18 00:00:00-05:00,398.1199951171875,0.009022702708388675
2022-11-21 00:00:00-05:00,398.1700134277344,0.00012563626836215036
2022-11-22 00:00:00-05:00,405.4800109863281,0.018358985639486125
2022-11-23 00:00:00-05:00,403.94000244140625,-0.0037979888112753546
2022-11-25 00:00:00-05:00,404.05999755859375,0.0002970617330846359
2022-11-28 00:00:00-05:00,398.4100036621094,-0.01398305680003642
2022-11-29 00:00:00-05:00,399.54998779296875,0.002861334104015567
2022-11-30 00:00:00-05:00,414.7099914550781,0.03794269584601939
2022-12-01 00:00:00-05:00,418.0400085449219,0.00802974888104302
2022-12-02 00:00:00-05:00,419.05999755859375,0.0024399315683256706
2022-12-05 00:00:00-05:00,405.7900085449219,-0.03166608383282021
2022-12-06 00:00:00-05:00,399.5899963378906,-0.015278868568655013
2022-12-07 00:00:00-05:00,403.8800048828125,0.010736025887130296
2022-12-08 00:00:00-05:00,420.1000061035156,0.04016044623305737
2022-12-09 00:00:00-05:00,416.0899963378906,-0.00954536945337936
2022-12-12 00:00:00-05:00,418.2799987792969,0.005263290299408752
2022-12-13 00:00:00-05:00,435.0299987792969,0.040044946086073896
2022-12-14 00:00:00-05:00,429.8999938964844,-0.011792301444055298
2022-12-15 00:00:00-05:00,420.4800109863281,-0.02191203313304646
2022-12-16 00:00:00-05:00,407.9800109863281,-0.029727929208046122
2022-12-19 00:00:00-05:00,401.82000732421875,-0.015098787921538182
2022-12-20 00:00:00-05:00,400.79998779296875,-0.0025384986129547427
2022-12-21 00:00:00-05:00,412.6400146484375,0.02954098606805511
2022-12-22 00:00:00-05:00,411.75,-0.002156879160630565
2022-12-23 00:00:00-05:00,412.69000244140625,0.0022829446057224256
2022-12-27 00:00:00-05:00,413.04998779296875,0.0008722899741522294
2022-12-28 00:00:00-05:00,409.3699951171875,-0.008909315541792862
2022-12-29 00:00:00-05:00,424.57000732421875,0.03713025475323373
2022-12-30 00:00:00-05:00,420.489990234375,-0.009609762864686067
2023-01-03 00:00:00-05:00,422.42999267578125,0.0046136709231174855
2023-01-04 00:00:00-05:00,433.70001220703125,0.02667902309649639
2023-01-05 00:00:00-05:00,430.3699951171875,-0.007678157703749688
2023-01-06 00:00:00-05:00,418.67999267578125,-0.02716267995918986
2023-01-09 00:00:00-05:00,425.989990234375,0.017459629517702968
2023-01-10 00:00:00-05:00,432.9200134277344,0.016268042330164878
2023-01-11 00:00:00-05:00,461.1700134277344,0.06525454847033929
2023-01-12 00:00:00-05:00,451.7799987792969,-0.020361286239416132
2023-01-13 00:00:00-05:00,455.20001220703125,0.007570085964352602
2023-01-17 00:00:00-05:00,454.9200134277344,-0.0006151115373203009
2023-01-18 00:00:00-05:00,452.3599853515625,-0.005627424603464992
2023-01-19 00:00:00-05:00,450.54998779296875,-0.0040012326845997315
2023-01-20 00:00:00-05:00,457.2900085449219,0.014959540416301653
2023-01-23 00:00:00-05:00,467.0400085449219,0.02132126182031424
2023-01-24 00:00:00-05:00,457.0,-0.02149710594645171
2023-01-25 00:00:00-05:00,456.69000244140625,-0.0006783316380607474
2023-01-26 00:00:00-05:00,475.9100036621094,0.04208544333783415
2023-01-27 00:00:00-05:00,478.9599914550781,0.00640874906915001
2023-01-30 00:00:00-05:00,464.260009765625,-0.030691460563949557
2023-01-31 00:00:00-05:00,467.4599914550781,0.006892649855990474
2023-02-01 00:00:00-05:00,473.4200134277344,0.012749801227061708
2023-02-02 00:00:00-05:00,480.489990234375,0.014933835930279749
2023-02-03 00:00:00-05:00,470.8800048828125,-0.020000386161790562
2023-02-06 00:00:00-05:00,469.69000244140625,-0.0025271883050170807
2023-02-07 00:00:00-05:00,476.94000244140625,0.015435712836797011
2023-02-08 00:00:00-05:00,469.4599914550781,-0.015683337417785714
2023-02-09 00:00:00-05:00,465.760009765625,-0.00788135678609192
2023-02-10 00:00:00-05:00,471.17999267578125,0.011636857601586836
2023-02-13 00:00:00-05:00,471.9200134277344,0.0015705691316616477
2023-02-14 00:00:00-05:00,462.5199890136719,-0.019918681443040653
2023-02-15 00:00:00-05:00,460.5199890136719,-0.0043241374373138575
2023-02-16 00:00:00-05:00,455.9100036621094,-0.010010391430426369
2023-02-17 00:00:00-05:00,483.2300109863281,0.059924123412011365
2023-02-21 00:00:00-05:00,468.1600036621094,-0.031185992139559193
2023-02-22 00:00:00-05:00,476.0,0.016746403529911635
2023-02-23 00:00:00-05:00,487.0,0.02310924369747891
2023-02-24 00:00:00-05:00,480.0,-0.014373716632443578
2023-02-27 00:00:00-05:00,483.0,0.006250000000000089
2023-02-28 00:00:00-05:00,477.8399963378906,-0.010683237395671563
2023-03-01 00:00:00-05:00,475.4100036621094,-0.0050853689402402535
2023-03-02 00:00:00-05:00,502.7900085449219,0.0575924037607598
2023-03-03 00:00:00-05:00,503.0,0.0004176524026120454
