<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
NYMEX.NG,D,15/03/21,000000,2.5550000,2.5610000,2.4780000,2.4910000,80926
NYMEX.NG,D,16/03/21,000000,2.4900000,2.5660000,2.4790000,2.5620000,55762
NYMEX.NG,D,17/03/21,000000,2.5630000,2.5630000,2.4890000,2.5180000,48116
NYMEX.NG,D,18/03/21,000000,2.5190000,2.5250000,2.4220000,2.4840000,86754
NYMEX.NG,D,19/03/21,000000,2.4840000,2.5540000,2.4560000,2.5470000,45119
NYMEX.NG,D,21/03/21,000000,2.5070000,2.5230000,2.4920000,2.5110000,1242
NYMEX.NG,D,22/03/21,000000,2.5100000,2.5920000,2.4780000,2.5780000,51521
NYMEX.NG,D,23/03/21,000000,2.5770000,2.5770000,2.5020000,2.5160000,38580
NYMEX.NG,D,24/03/21,000000,2.5160000,2.5450000,2.4900000,2.4980000,22849
NYMEX.NG,D,25/03/21,000000,2.4980000,2.5850000,2.4850000,2.5690000,19210
NYMEX.NG,D,26/03/21,000000,2.5680000,2.5870000,2.5460000,2.5640000,11292
NYMEX.NG,D,28/03/21,000000,2.5630000,2.5860000,2.5630000,2.5760000,291
NYMEX.NG,D,29/03/21,000000,2.5740000,2.6480000,2.5300000,2.6450000,4315
NYMEX.NG,D,30/03/21,000000,2.6450000,2.6880000,2.5970000,2.6210000,76098
NYMEX.NG,D,31/03/21,000000,2.6210000,2.6560000,2.5750000,2.6010000,59127
NYMEX.NG,D,01/04/21,000000,2.6020000,2.6630000,2.5780000,2.6260000,79381
NYMEX.NG,D,02/04/21,000000,2.6390000,2.6390000,2.6390000,2.6390000,1
NYMEX.NG,D,04/04/21,000000,2.6390000,2.6390000,2.5910000,2.6080000,1637
NYMEX.NG,D,05/04/21,000000,2.6090000,2.6110000,2.4880000,2.5130000,97908
NYMEX.NG,D,06/04/21,000000,2.5140000,2.5680000,2.4530000,2.4650000,95186
NYMEX.NG,D,07/04/21,000000,2.4630000,2.5460000,2.4580000,2.5100000,91874
NYMEX.NG,D,08/04/21,000000,2.5100000,2.5350000,2.4780000,2.5200000,66535
NYMEX.NG,D,09/04/21,000000,2.5200000,2.5520000,2.5030000,2.5210000,48623
NYMEX.NG,D,11/04/21,000000,2.5300000,2.5650000,2.5300000,2.5560000,1817
NYMEX.NG,D,12/04/21,000000,2.5550000,2.6050000,2.5310000,2.5540000,71091
NYMEX.NG,D,13/04/21,000000,2.5530000,2.6380000,2.5290000,2.6250000,81414
NYMEX.NG,D,14/04/21,000000,2.6240000,2.6660000,2.6090000,2.6150000,56342
NYMEX.NG,D,15/04/21,000000,2.6160000,2.6850000,2.5830000,2.6640000,77063
NYMEX.NG,D,16/04/21,000000,2.6650000,2.7000000,2.6580000,2.6880000,50092
NYMEX.NG,D,18/04/21,000000,2.7070000,2.7070000,2.6940000,2.7050000,1214
NYMEX.NG,D,19/04/21,000000,2.7050000,2.7530000,2.6950000,2.7440000,64106
NYMEX.NG,D,20/04/21,000000,2.7430000,2.7590000,2.7190000,2.7210000,43444
NYMEX.NG,D,21/04/21,000000,2.7220000,2.7250000,2.6660000,2.7020000,46288
NYMEX.NG,D,22/04/21,000000,2.7010000,2.7790000,2.6570000,2.7510000,57797
NYMEX.NG,D,23/04/21,000000,2.7500000,2.7640000,2.7200000,2.7200000,18552
NYMEX.NG,D,25/04/21,000000,2.7100000,2.7340000,2.7090000,2.7270000,365
NYMEX.NG,D,26/04/21,000000,2.7260000,2.8000000,2.7000000,2.7970000,14902
NYMEX.NG,D,27/04/21,000000,2.7970000,2.8770000,2.7830000,2.8690000,14817
NYMEX.NG,D,28/04/21,000000,2.8760000,2.9520000,2.8680000,2.9490000,2836
NYMEX.NG,D,29/04/21,000000,2.9500000,2.9710000,2.8830000,2.9060000,93968
NYMEX.NG,D,30/04/21,000000,2.9050000,2.9620000,2.8910000,2.9410000,75541
NYMEX.NG,D,02/05/21,000000,2.9380000,2.9580000,2.9260000,2.9420000,1330
NYMEX.NG,D,03/05/21,000000,2.9420000,2.9750000,2.9000000,2.9630000,58868
NYMEX.NG,D,04/05/21,000000,2.9610000,3.0010000,2.9320000,2.9760000,73967
NYMEX.NG,D,05/05/21,000000,2.9760000,2.9910000,2.9130000,2.9470000,65255
NYMEX.NG,D,06/05/21,000000,2.9460000,2.9710000,2.9080000,2.9300000,61247
NYMEX.NG,D,07/05/21,000000,2.9300000,2.9890000,2.9050000,2.9700000,65924
NYMEX.NG,D,09/05/21,000000,2.9700000,2.9710000,2.9550000,2.9600000,668
NYMEX.NG,D,10/05/21,000000,2.9590000,2.9680000,2.8980000,2.9160000,55495
NYMEX.NG,D,11/05/21,000000,2.9150000,2.9700000,2.8810000,2.9470000,60079
NYMEX.NG,D,12/05/21,000000,2.9480000,2.9880000,2.9260000,2.9830000,42444
NYMEX.NG,D,13/05/21,000000,2.9840000,2.9980000,2.9370000,2.9810000,56662
NYMEX.NG,D,14/05/21,000000,2.9810000,3.0160000,2.9450000,2.9740000,49369
NYMEX.NG,D,16/05/21,000000,3.0190000,3.0470000,3.0190000,3.0390000,3237
NYMEX.NG,D,17/05/21,000000,3.0400000,3.1500000,3.0250000,3.1240000,105296
NYMEX.NG,D,18/05/21,000000,3.1230000,3.1350000,3.0030000,3.0070000,77693
NYMEX.NG,D,19/05/21,000000,3.0050000,3.0070000,2.9400000,2.9540000,58250
NYMEX.NG,D,20/05/21,000000,2.9550000,2.9820000,2.9070000,2.9550000,30178
NYMEX.NG,D,21/05/21,000000,2.9570000,2.9830000,2.8940000,2.9020000,22506
NYMEX.NG,D,23/05/21,000000,2.8500000,2.8560000,2.8360000,2.8550000,1226
NYMEX.NG,D,24/05/21,000000,2.8550000,2.8940000,2.8320000,2.8860000,17505
NYMEX.NG,D,25/05/21,000000,2.8840000,2.9610000,2.8730000,2.9370000,15546
NYMEX.NG,D,26/05/21,000000,2.9400000,3.0280000,2.9250000,3.0190000,3842
NYMEX.NG,D,27/05/21,000000,3.0190000,3.0230000,2.9140000,2.9640000,91083
NYMEX.NG,D,28/05/21,000000,2.9640000,3.0420000,2.9550000,3.0100000,76434
NYMEX.NG,D,30/05/21,000000,3.0360000,3.0460000,3.0290000,3.0370000,2017
NYMEX.NG,D,31/05/21,000000,3.0380000,3.0600000,3.0150000,3.0560000,14925
NYMEX.NG,D,01/06/21,000000,3.0550000,3.1500000,3.0460000,3.0900000,121025
NYMEX.NG,D,02/06/21,000000,3.0890000,3.1260000,3.0500000,3.0770000,77242
NYMEX.NG,D,03/06/21,000000,3.0760000,3.0900000,3.0320000,3.0660000,66601
NYMEX.NG,D,04/06/21,000000,3.0660000,3.1210000,3.0100000,3.0990000,86435
NYMEX.NG,D,06/06/21,000000,3.1090000,3.1150000,3.0940000,3.1100000,1508
NYMEX.NG,D,07/06/21,000000,3.1100000,3.1120000,3.0330000,3.1090000,67531
NYMEX.NG,D,08/06/21,000000,3.1090000,3.1980000,3.0950000,3.1260000,118627
NYMEX.NG,D,09/06/21,000000,3.1250000,3.1680000,3.1060000,3.1580000,63687
NYMEX.NG,D,10/06/21,000000,3.1570000,3.2280000,3.1310000,3.2270000,87348
NYMEX.NG,D,11/06/21,000000,3.2250000,3.3300000,3.2250000,3.2830000,100827
NYMEX.NG,D,13/06/21,000000,3.3150000,3.3250000,3.2980000,3.2980000,2511
NYMEX.NG,D,14/06/21,000000,3.2980000,3.3640000,3.2730000,3.3540000,66284
NYMEX.NG,D,15/06/21,000000,3.3530000,3.3690000,3.2070000,3.2090000,95457
NYMEX.NG,D,16/06/21,000000,3.2090000,3.2740000,3.1870000,3.2500000,71637
NYMEX.NG,D,17/06/21,000000,3.2500000,3.2640000,3.1870000,3.1990000,95970
NYMEX.NG,D,18/06/21,000000,3.1980000,3.2580000,3.1660000,3.2340000,62724
NYMEX.NG,D,20/06/21,000000,3.2060000,3.2140000,3.1970000,3.1990000,1489
NYMEX.NG,D,21/06/21,000000,3.1990000,3.2100000,3.1370000,3.2000000,59869
NYMEX.NG,D,22/06/21,000000,3.2000000,3.2810000,3.1880000,3.2660000,43131
NYMEX.NG,D,23/06/21,000000,3.2660000,3.3830000,3.2500000,3.3170000,38449
NYMEX.NG,D,24/06/21,000000,3.3160000,3.4420000,3.3010000,3.4310000,28152
NYMEX.NG,D,25/06/21,000000,3.4300000,3.5110000,3.4150000,3.5110000,15959
NYMEX.NG,D,27/06/21,000000,3.5020000,3.5050000,3.4850000,3.4910000,103
NYMEX.NG,D,28/06/21,000000,3.4880000,3.6310000,3.4870000,3.5880000,4454
NYMEX.NG,D,29/06/21,000000,3.5860000,3.8110000,3.5710000,3.6530000,162625
NYMEX.NG,D,30/06/21,000000,3.6530000,3.8140000,3.6040000,3.7190000,138843
NYMEX.NG,D,01/07/21,000000,3.7200000,3.7590000,3.5910000,3.6700000,112042
NYMEX.NG,D,02/07/21,000000,3.6690000,3.7410000,3.5980000,3.7020000,78523
NYMEX.NG,D,04/07/21,000000,3.7040000,3.7240000,3.6840000,3.7190000,861
NYMEX.NG,D,05/07/21,000000,3.7180000,3.7980000,3.7080000,3.7910000,18870
NYMEX.NG,D,06/07/21,000000,3.7900000,3.8220000,3.6080000,3.6700000,94617
NYMEX.NG,D,07/07/21,000000,3.6690000,3.7070000,3.5200000,3.5780000,91520
NYMEX.NG,D,08/07/21,000000,3.5780000,3.7200000,3.5400000,3.6880000,92204
NYMEX.NG,D,09/07/21,000000,3.6870000,3.7420000,3.6570000,3.6750000,61345
NYMEX.NG,D,11/07/21,000000,3.6730000,3.6780000,3.6570000,3.6570000,948
NYMEX.NG,D,12/07/21,000000,3.6570000,3.7630000,3.6230000,3.7600000,78232
NYMEX.NG,D,13/07/21,000000,3.7600000,3.7690000,3.6730000,3.6890000,64242
NYMEX.NG,D,14/07/21,000000,3.6890000,3.7550000,3.6240000,3.6690000,68685
NYMEX.NG,D,15/07/21,000000,3.6700000,3.6860000,3.6050000,3.6150000,73617
NYMEX.NG,D,16/07/21,000000,3.6160000,3.6880000,3.5840000,3.6800000,50595
NYMEX.NG,D,18/07/21,000000,3.7030000,3.7190000,3.7030000,3.7170000,1606
NYMEX.NG,D,19/07/21,000000,3.7160000,3.7880000,3.6860000,3.7600000,79517
NYMEX.NG,D,20/07/21,000000,3.7600000,3.9400000,3.7400000,3.9330000,79953
NYMEX.NG,D,21/07/21,000000,3.9320000,3.9650000,3.8760000,3.8790000,68091
NYMEX.NG,D,22/07/21,000000,3.8790000,4.0060000,3.8790000,3.9980000,59660
NYMEX.NG,D,23/07/21,000000,3.9990000,4.0710000,3.9760000,4.0450000,37386
NYMEX.NG,D,25/07/21,000000,4.0250000,4.0310000,4.0100000,4.0230000,683
NYMEX.NG,D,26/07/21,000000,4.0260000,4.1870000,4.0220000,4.1040000,26877
NYMEX.NG,D,27/07/21,000000,4.1030000,4.1140000,3.9340000,3.9610000,20786
NYMEX.NG,D,28/07/21,000000,3.9670000,4.0640000,3.8740000,3.9500000,2797
NYMEX.NG,D,29/07/21,000000,3.9510000,4.0970000,3.9270000,4.0230000,92603
NYMEX.NG,D,30/07/21,000000,4.0250000,4.0270000,3.8560000,3.9130000,112320
NYMEX.NG,D,01/08/21,000000,3.9730000,3.9820000,3.9550000,3.9680000,2307
NYMEX.NG,D,02/08/21,000000,3.9690000,4.0420000,3.9280000,3.9760000,83946
NYMEX.NG,D,03/08/21,000000,3.9750000,4.0770000,3.9150000,4.0700000,93277
NYMEX.NG,D,04/08/21,000000,4.0690000,4.2050000,4.0560000,4.1490000,103814
NYMEX.NG,D,05/08/21,000000,4.1500000,4.2050000,4.1160000,4.1550000,91341
NYMEX.NG,D,06/08/21,000000,4.1560000,4.1910000,4.0980000,4.1340000,77090
NYMEX.NG,D,08/08/21,000000,4.1680000,4.1850000,4.1600000,4.1690000,1709
NYMEX.NG,D,09/08/21,000000,4.1690000,4.1820000,4.0020000,4.0460000,87768
NYMEX.NG,D,10/08/21,000000,4.0450000,4.1260000,4.0160000,4.1170000,73182
NYMEX.NG,D,11/08/21,000000,4.1170000,4.1290000,3.9790000,4.0510000,76442
NYMEX.NG,D,12/08/21,000000,4.0500000,4.0670000,3.9000000,3.9150000,93620
NYMEX.NG,D,13/08/21,000000,3.9150000,3.9530000,3.8460000,3.8490000,74662
NYMEX.NG,D,15/08/21,000000,3.8320000,3.8350000,3.8320000,3.8340000,46
NYMEX.NG,D,16/08/21,000000,3.8330000,3.9880000,3.8170000,3.9480000,67468
NYMEX.NG,D,17/08/21,000000,3.9480000,3.9490000,3.8030000,3.8270000,89117
NYMEX.NG,D,18/08/21,000000,3.8280000,3.8750000,3.7890000,3.8230000,61914
NYMEX.NG,D,19/08/21,000000,3.8220000,3.8890000,3.7340000,3.8630000,83937
NYMEX.NG,D,20/08/21,000000,3.8640000,3.9510000,3.8330000,3.8370000,58739
NYMEX.NG,D,22/08/21,000000,3.8620000,3.8700000,3.8380000,3.8590000,1096
NYMEX.NG,D,23/08/21,000000,3.8600000,3.9530000,3.8570000,3.9300000,42191
NYMEX.NG,D,24/08/21,000000,3.9310000,3.9700000,3.8840000,3.8960000,24123
NYMEX.NG,D,25/08/21,000000,3.8970000,3.9910000,3.8580000,3.9110000,18801
NYMEX.NG,D,26/08/21,000000,3.9160000,4.2170000,3.8960000,4.2060000,27821
NYMEX.NG,D,27/08/21,000000,4.2150000,4.3970000,4.1990000,4.3700000,2013
NYMEX.NG,D,29/08/21,000000,4.4990000,4.5260000,4.4480000,4.4720000,6244
NYMEX.NG,D,30/08/21,000000,4.4730000,4.4760000,4.2220000,4.3140000,118041
NYMEX.NG,D,31/08/21,000000,4.3120000,4.4170000,4.2150000,4.4020000,107389
NYMEX.NG,D,01/09/21,000000,4.4020000,4.7060000,4.3950000,4.6130000,179567
NYMEX.NG,D,02/09/21,000000,4.6130000,4.7270000,4.5770000,4.5940000,134918
NYMEX.NG,D,03/09/21,000000,4.5930000,4.7180000,4.5860000,4.6970000,82865
NYMEX.NG,D,05/09/21,000000,4.7100000,4.7430000,4.7000000,4.7240000,1581
NYMEX.NG,D,06/09/21,000000,4.7250000,4.7740000,4.6670000,4.6930000,22795
NYMEX.NG,D,07/09/21,000000,4.6920000,4.7030000,4.5570000,4.6030000,102231
NYMEX.NG,D,08/09/21,000000,4.6030000,5.0100000,4.6000000,4.9170000,175925
NYMEX.NG,D,09/09/21,000000,4.9180000,5.0470000,4.8200000,5.0050000,141254
NYMEX.NG,D,10/09/21,000000,5.0070000,5.0580000,4.9130000,4.9580000,91989
NYMEX.NG,D,12/09/21,000000,4.9450000,4.9640000,4.8790000,4.9180000,3179
NYMEX.NG,D,13/09/21,000000,4.9180000,5.2890000,4.9040000,5.2050000,136543
NYMEX.NG,D,14/09/21,000000,5.2040000,5.3690000,5.1710000,5.2760000,124695
NYMEX.NG,D,15/09/21,000000,5.2770000,5.6500000,5.2660000,5.3810000,196028
NYMEX.NG,D,16/09/21,000000,5.3820000,5.6000000,5.2280000,5.2880000,148327
NYMEX.NG,D,17/09/21,000000,5.2890000,5.3940000,5.0440000,5.0540000,108812
NYMEX.NG,D,19/09/21,000000,5.0150000,5.0240000,4.9200000,4.9690000,5370
NYMEX.NG,D,20/09/21,000000,4.9680000,5.1720000,4.9050000,4.9510000,94438
NYMEX.NG,D,21/09/21,000000,4.9550000,5.0460000,4.7350000,4.8020000,95571
NYMEX.NG,D,22/09/21,000000,4.8020000,4.8980000,4.7440000,4.7710000,59581
NYMEX.NG,D,23/09/21,000000,4.7710000,5.0480000,4.7410000,5.0450000,52705
NYMEX.NG,D,24/09/21,000000,5.0420000,5.1830000,4.9900000,5.1760000,20897
NYMEX.NG,D,26/09/21,000000,5.1910000,5.2870000,5.1760000,5.2730000,679
NYMEX.NG,D,27/09/21,000000,5.2740000,5.9800000,5.2740000,5.9550000,21530
NYMEX.NG,D,28/09/21,000000,5.9500000,6.2800000,5.6020000,5.9310000,5590
NYMEX.NG,D,29/09/21,000000,5.9310000,5.9550000,5.3410000,5.3910000,149010
NYMEX.NG,D,30/09/21,000000,5.3920000,6.0100000,5.3850000,5.9330000,163588
NYMEX.NG,D,01/10/21,000000,5.9320000,6.0100000,5.5330000,5.5440000,119268
NYMEX.NG,D,03/10/21,000000,5.6280000,5.7770000,5.6280000,5.7290000,3257
NYMEX.NG,D,04/10/21,000000,5.7290000,6.0640000,5.6600000,5.8450000,150397
NYMEX.NG,D,05/10/21,000000,5.8460000,6.3920000,5.7900000,6.3290000,163330
NYMEX.NG,D,06/10/21,000000,6.3290000,6.4660000,5.6630000,5.7830000,204625
NYMEX.NG,D,07/10/21,000000,5.7830000,5.8350000,5.3930000,5.7660000,155471
NYMEX.NG,D,08/10/21,000000,5.7680000,5.8760000,5.5480000,5.6060000,92026
NYMEX.NG,D,10/10/21,000000,5.6950000,5.7360000,5.6680000,5.6880000,2525
NYMEX.NG,D,11/10/21,000000,5.6840000,5.7990000,5.3080000,5.3630000,107354
NYMEX.NG,D,12/10/21,000000,5.3640000,5.5230000,5.1680000,5.4410000,108326
NYMEX.NG,D,13/10/21,000000,5.4390000,5.6930000,5.3500000,5.6700000,94495
NYMEX.NG,D,14/10/21,000000,5.6680000,5.9640000,5.6040000,5.6250000,107651
NYMEX.NG,D,15/10/21,000000,5.6250000,5.7890000,5.4000000,5.4220000,101127
NYMEX.NG,D,17/10/21,000000,5.2990000,5.3120000,5.2260000,5.2480000,3012
NYMEX.NG,D,18/10/21,000000,5.2440000,5.3700000,4.9550000,4.9860000,102565
NYMEX.NG,D,19/10/21,000000,4.9870000,5.1000000,4.8250000,5.0650000,90296
NYMEX.NG,D,20/10/21,000000,5.0660000,5.2210000,4.9120000,5.1760000,79955
NYMEX.NG,D,21/10/21,000000,5.1750000,5.2270000,5.0060000,5.1740000,60577
NYMEX.NG,D,22/10/21,000000,5.1700000,5.3790000,5.1210000,5.3060000,39768
NYMEX.NG,D,24/10/21,000000,5.4680000,5.5770000,5.4620000,5.5600000,1870
NYMEX.NG,D,25/10/21,000000,5.5640000,6.0480000,5.5010000,6.0450000,25107
NYMEX.NG,D,26/10/21,000000,6.0320000,6.0910000,5.5950000,5.8310000,18930
NYMEX.NG,D,27/10/21,000000,5.8390000,6.2910000,5.7700000,6.1150000,4729
NYMEX.NG,D,28/10/21,000000,6.1130000,6.2060000,5.7130000,5.7240000,129113
NYMEX.NG,D,29/10/21,000000,5.7270000,5.8370000,5.4010000,5.5660000,117095
NYMEX.NG,D,31/10/21,000000,5.3100000,5.4300000,5.2700000,5.4150000,4751
NYMEX.NG,D,01/11/21,000000,5.4130000,5.4970000,5.1160000,5.2260000,120619
NYMEX.NG,D,02/11/21,000000,5.2240000,5.5900000,5.2060000,5.5360000,114947
NYMEX.NG,D,03/11/21,000000,5.5350000,5.8760000,5.4650000,5.8090000,99820
NYMEX.NG,D,04/11/21,000000,5.8090000,5.8500000,5.5350000,5.7360000,116283
NYMEX.NG,D,05/11/21,000000,5.7390000,5.7600000,5.5010000,5.6230000,87449
NYMEX.NG,D,07/11/21,000000,5.6050000,5.6050000,5.5150000,5.5270000,2526
NYMEX.NG,D,08/11/21,000000,5.5260000,5.6630000,5.3800000,5.4150000,96852
NYMEX.NG,D,09/11/21,000000,5.4150000,5.4670000,4.9100000,4.9900000,153636
NYMEX.NG,D,10/11/21,000000,4.9930000,5.0460000,4.7250000,4.9220000,126862
NYMEX.NG,D,11/11/21,000000,4.9190000,5.1760000,4.8890000,5.1230000,93388
NYMEX.NG,D,12/11/21,000000,5.1250000,5.1400000,4.7520000,4.7780000,104133
NYMEX.NG,D,14/11/21,000000,4.9030000,4.9280000,4.8780000,4.9000000,1958
NYMEX.NG,D,15/11/21,000000,4.8990000,5.0650000,4.7130000,5.0490000,89797
NYMEX.NG,D,16/11/21,000000,5.0460000,5.3940000,5.0240000,5.1390000,110266
NYMEX.NG,D,17/11/21,000000,5.1370000,5.1650000,4.8000000,4.8760000,104738
NYMEX.NG,D,18/11/21,000000,4.8750000,5.0320000,4.8300000,4.9370000,81993
NYMEX.NG,D,19/11/21,000000,4.9370000,5.1560000,4.8380000,5.0770000,73548
NYMEX.NG,D,21/11/21,000000,4.9100000,4.9500000,4.8850000,4.9350000,1358
NYMEX.NG,D,22/11/21,000000,4.9350000,4.9570000,4.6480000,4.8160000,51656
NYMEX.NG,D,23/11/21,000000,4.8140000,5.0820000,4.7570000,4.9360000,26436
NYMEX.NG,D,24/11/21,000000,4.9340000,5.1500000,4.8800000,5.0530000,16949
NYMEX.NG,D,25/11/21,000000,5.0590000,5.1220000,4.9830000,5.0880000,508
NYMEX.NG,D,26/11/21,000000,5.0950000,5.5620000,5.0690000,5.4470000,3811
NYMEX.NG,D,28/11/21,000000,5.1990000,5.2000000,5.0470000,5.0730000,5106
NYMEX.NG,D,29/11/21,000000,5.0770000,5.1560000,4.8180000,4.8480000,114817
NYMEX.NG,D,30/11/21,000000,4.8500000,4.8920000,4.4820000,4.5930000,127112
NYMEX.NG,D,01/12/21,000000,4.5950000,4.6640000,4.2200000,4.3110000,123632
NYMEX.NG,D,02/12/21,000000,4.3110000,4.3350000,4.0420000,4.1110000,109327
NYMEX.NG,D,03/12/21,000000,4.1130000,4.2850000,4.0660000,4.0940000,86815
NYMEX.NG,D,05/12/21,000000,3.8260000,3.8710000,3.8080000,3.8460000,4455
NYMEX.NG,D,06/12/21,000000,3.8480000,3.8860000,3.6300000,3.6860000,117612
NYMEX.NG,D,07/12/21,000000,3.6860000,3.8290000,3.6570000,3.7370000,82826
NYMEX.NG,D,08/12/21,000000,3.7370000,3.9310000,3.7230000,3.8230000,70736
NYMEX.NG,D,09/12/21,000000,3.8220000,3.9240000,3.7250000,3.7810000,65731
NYMEX.NG,D,10/12/21,000000,3.7810000,3.9650000,3.7600000,3.8880000,65392
NYMEX.NG,D,12/12/21,000000,3.9750000,3.9970000,3.9680000,3.9800000,1428
NYMEX.NG,D,13/12/21,000000,3.9820000,4.0850000,3.7700000,3.7920000,83070
NYMEX.NG,D,14/12/21,000000,3.7950000,3.8400000,3.6860000,3.7900000,66352
NYMEX.NG,D,15/12/21,000000,3.7910000,3.9260000,3.7660000,3.8300000,66974
NYMEX.NG,D,16/12/21,000000,3.8310000,3.9760000,3.7290000,3.7780000,75225
NYMEX.NG,D,17/12/21,000000,3.7790000,3.8140000,3.6170000,3.6690000,67684
NYMEX.NG,D,19/12/21,000000,3.6450000,3.6950000,3.6420000,3.6920000,1227
NYMEX.NG,D,20/12/21,000000,3.6920000,3.9240000,3.6750000,3.8430000,76304
NYMEX.NG,D,21/12/21,000000,3.8430000,3.9470000,3.7190000,3.8760000,69394
NYMEX.NG,D,22/12/21,000000,3.8740000,4.0410000,3.8160000,3.9660000,49390
NYMEX.NG,D,23/12/21,000000,3.9630000,4.0060000,3.5990000,3.7330000,46423
NYMEX.NG,D,26/12/21,000000,3.9580000,3.9790000,3.9200000,3.9680000,1584
NYMEX.NG,D,27/12/21,000000,3.9700000,4.0990000,3.7670000,4.0870000,16632
NYMEX.NG,D,28/12/21,000000,4.0770000,4.1540000,3.9550000,4.0820000,14736
NYMEX.NG,D,29/12/21,000000,4.0820000,4.2610000,3.8490000,3.8670000,3649
NYMEX.NG,D,30/12/21,000000,3.8680000,3.9660000,3.5360000,3.6080000,94569
NYMEX.NG,D,31/12/21,000000,3.6100000,3.7940000,3.5720000,3.7600000,65388
NYMEX.NG,D,02/01/22,000000,3.7020000,3.7140000,3.6720000,3.6840000,2408
NYMEX.NG,D,03/01/22,000000,3.6860000,3.8580000,3.6380000,3.8380000,70634
NYMEX.NG,D,04/01/22,000000,3.8350000,3.9440000,3.7090000,3.7330000,96461
NYMEX.NG,D,05/01/22,000000,3.7340000,3.8970000,3.7170000,3.8540000,71176
NYMEX.NG,D,06/01/22,000000,3.8530000,3.9310000,3.8010000,3.8600000,89465
NYMEX.NG,D,07/01/22,000000,3.8610000,3.9800000,3.8000000,3.9350000,87910
NYMEX.NG,D,09/01/22,000000,4.1440000,4.1840000,4.1250000,4.1380000,4112
NYMEX.NG,D,10/01/22,000000,4.1360000,4.2130000,3.9770000,4.1250000,107353
NYMEX.NG,D,11/01/22,000000,4.1240000,4.2610000,4.0070000,4.2150000,77173
NYMEX.NG,D,12/01/22,000000,4.2150000,4.8790000,4.1860000,4.8000000,148003
NYMEX.NG,D,13/01/22,000000,4.8000000,4.8440000,4.2450000,4.2770000,157004
NYMEX.NG,D,14/01/22,000000,4.2760000,4.3050000,4.0970000,4.2280000,74560
NYMEX.NG,D,16/01/22,000000,4.3560000,4.3900000,4.3220000,4.3330000,1784
